"id","name","name_eng","category","category_specific","volume","alcohol","price","brand","nation","bottled","name_eng-2","region","region_detail","distillery","importer","external_image_url","image_url","full_image_url"
10102060,"핀라간 오리지널","Finlaggan original","싱글몰트","싱글몰트 위스키",700,"40",89000,"Finlaggan","스코틀랜드",NULL,"Finlaggan original","아일라 섬","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/460b56d3-03a1-4827-bd11-9c42878afa55.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102060_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102060.png"
10102062,"펄킨 아일라","Firkin Islay","싱글몰트","싱글몰트 위스키",700,"48.9",254000,"Firkin","스코틀랜드",NULL,"Firkin Islay","아일라 섬","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/5699d02e-4e18-4da9-84d7-35084a5f768f.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102062_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102062.png"
10102064,"펄킨 텐 링크우드","Firkin Ten Linkwood","싱글몰트","싱글몰트 위스키",700,"48.9",205000,"Firkin","스코틀랜드",NULL,"Firkin Ten Linkwood","스페이사이드","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/bb811987-5838-4205-94c7-34c02a24b9d4.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102064_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102064.png"
61300732,"포 필라스 올리브 리프","Four Pillars Olive Leaf","기타","진",700,"43.8",109000,"Four Pillars","호주",NULL,"Four Pillars Olive Leaf","멜버른","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/975ddbc4-1bf9-45bd-9e10-ff48cf095db0.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/61300732_ds2.png","https://cdn.whisket.co.kr/public/whiskies/61300732.png"
40301121,"프랑소와 페이로 셀렉션","Francois Peyrot Selection","브랜디","꼬냑",700,"40",78900,"Francois Peyrot","프랑스",NULL,"Francois Peyrot Selection","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/2dcbcdbc-8790-4d23-90ac-e251b56840d6.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301121_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301121.png"
40301122,"프랑소와 페이로 VSOP","Francois Peyrot VSOP","브랜디","꼬냑",700,"40",125000,"Francois Peyrot","프랑스",NULL,"Francois Peyrot VSOP","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/67e67633-bc9e-46bb-b9ba-85f6628e2827.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301122_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301122.png"
40301123,"프랑소와 페이로 XO","Francois Peyrot XO","브랜디","꼬냑",700,"40",202900,"Francois Peyrot","프랑스",NULL,"Francois Peyrot XO","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/ff90f5a5-3616-45b2-a17a-06cbcecf4573.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301123_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301123.png"
40301124,"프랑소와 페이로 XO(구형)","Francois Peyrot XO (Old Bottle)","브랜디","꼬냑",700,"40",202900,"Francois Peyrot","프랑스",NULL,"Francois Peyrot XO (Old Bottle)","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/024a6cb2-af9b-4835-8a13-9a1e9e375510.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301124_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301124.png"
40301125,"프라팡 1270","Frapin 1270","브랜디","꼬냑",700,"40",104000,"Frapin","프랑스",NULL,"Frapin 1270","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/37fe7a00-0e79-414a-aff7-9d7b664f32c8.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301125_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301125.png"
40301126,"프라팡 15년","Frapin 15yo","브랜디","꼬냑",700,"45.3",235000,"Frapin","프랑스",NULL,"Frapin 15yo","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/b8b8e6e0-928d-49a6-a449-62a55f4dc257.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301126_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301126.png"
40301127,"프라팡 샤또 퐁피노 XO","Frapin Chateau Fontpinot XO","브랜디","꼬냑",700,"41",309000,"Frapin","프랑스",NULL,"Frapin Chateau Fontpinot XO","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/8f8d42e5-ed5e-4063-b4ca-75df23a9d0bf.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301127_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301127.png"
40301128,"프라팡 시가 블렌드 XO","Frapin Cigar Blend XO","브랜디","꼬냑",700,"40",270000,"Frapin","프랑스",NULL,"Frapin Cigar Blend XO","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/68162e46-5873-4930-8037-f9c53c751d0c.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301128_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301128.png"
40301129,"프라팡 VSOP","Frapin VSOP","브랜디","꼬냑",700,"40",144000,"Frapin","프랑스",NULL,"Frapin VSOP","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/feb69cb7-ff12-4880-83dd-418d03bb9d42.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301129_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301129.png"
40301130,"프라팡 XO VIP","Frapin XO VIP","브랜디","꼬냑",700,"40",500000,"Frapin","프랑스",NULL,"Frapin XO VIP","꼬냑","그랑 샹파뉴","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/89c8efcb-ad0d-4e35-a6be-f49c15033918.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301130_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301130.png"
40301131,"꼬띠에르 랜턴 XO","Gautier Lantern XO","브랜디","꼬냑",700,"40",365000,"Gautier","프랑스",NULL,"Gautier Lantern XO","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/159fd3cf-6ed4-42f5-ab48-66a6286cce90.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301131_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301131.png"
40301132,"꼬띠에르 VSOP","Gautier VSOP","브랜디","꼬냑",700,"40",92900,"Gautier","프랑스",NULL,"Gautier VSOP","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/892442f3-0da4-43e2-b2c3-9b9e5392c10c.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301132_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301132.png"
40301133,"꼬띠에르 XO","Gautier XO","브랜디","꼬냑",750,"40",318000,"Gautier","프랑스",NULL,"Gautier XO","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/a98c583b-d519-46b8-8681-25588c7ba67d.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301133_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301133.png"
60200239,"조지 디켈 바틀 인 본드","George Dickel Bottled in Bond","기타","테네시 위스키",750,"50",220000,"George","미국",NULL,"George Dickel Bottled in Bond","테네시","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/4ca66c4c-a12a-4ca2-a4e3-1e71aa21de6f.webp",NULL,NULL
60000742,"고슬링 블랙 실 럼","Goslings Black Seal Rum","기타","럼",750,"40",75000,"Goslings","",NULL,"Goslings Black Seal Rum","버뮤다","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/c94d5151-1edb-41dd-9516-0c809dfe77f5.webp",NULL,NULL
40301135,"하디 레전드 1863","Hardy Legend 1863","브랜디","꼬냑",700,"40",195000,"Hardy","프랑스",NULL,"Hardy Legend 1863","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/94c7a381-bae0-4a15-a9d8-3a5ac1fbe47e.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301135_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301135.png"
40301136,"하디 VSOP","Hardy VSOP","브랜디","꼬냑",700,"40",95000,"Hardy","프랑스",NULL,"Hardy VSOP","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/a7a0af6f-9452-4766-9e9e-8d0ba3cd435b.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301136_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301136.png"
40301137,"하디 XO 파인 샹파뉴","Hardy XO Fine Champagne","브랜디","꼬냑",700,"40",249000,"Hardy","프랑스",NULL,"Hardy XO Fine Champagne","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0e3539a9-50db-4a12-a8e8-7725972aefa4.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301137_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301137.png"
40301138,"하디 XO 레어","Hardy XO Rare","브랜디","꼬냑",700,"40",374000,"Hardy","프랑스",NULL,"Hardy XO Rare","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0ccfc79b-1681-4c6b-805b-77e9c299564f.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301138_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301138.png"
10102343,"헤이즐번 10년","Hazelburn 10yo","싱글몰트","싱글몰트 위스키",700,"46",269000,"Hazelburn","스코틀랜드",NULL,"Hazelburn 10yo","캠벨타운","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/cf78ad73-dd0d-47c2-87f9-e4309792ada8.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102343_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102343.png"
10102344,"헤이즐번 13년 올로로쏘 캐스크 2007","Hazelburn 13yo Oloroso Cask 2007","싱글몰트","싱글몰트 위스키",700,"50.3",650000,"Hazelburn","스코틀랜드",NULL,"Hazelburn 13yo Oloroso Cask 2007","캠벨타운","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/ec0b625b-ce9d-416f-af7b-5b4db6bb002f.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102344_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102344.png"
40301139,"헤네시 파라디","Hennessy Paradis","브랜디","꼬냑",700,"40",1700000,"Hennessy","프랑스",NULL,"Hennessy Paradis","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/4ede9e2d-d9a8-48bd-b99d-b882dc4623a3.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301139_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301139.png"
40301140,"헤네시 파라디 엑스트라(구형)","Hennessy Paradis Extra (Old Bottle)","브랜디","꼬냑",700,"40",1580000,"Hennessy","프랑스",NULL,"Hennessy Paradis Extra (Old Bottle)","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0f4b6061-3260-4bae-b274-1be9554e8bdf.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301140_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301140.png"
40301141,"헤네시 VS","Hennessy VS","브랜디","꼬냑",700,"40",75000,"Hennessy","프랑스",NULL,"Hennessy VS","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/68bbee97-afc2-4277-aa89-c5a20fd32cb6.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301141_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301141.png"
40301142,"헤네시 VSOP","Hennessy VSOP","브랜디","꼬냑",700,"40",82000,"Hennessy","프랑스",NULL,"Hennessy VSOP","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/da2268ba-944c-454d-8f45-9f688db42f78.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301142_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301142.png"
40301143,"헤네시 VSOP(구형)","Hennessy VSOP (Old Bottle)","브랜디","꼬냑",700,"40",89000,"Hennessy","프랑스",NULL,"Hennessy VSOP (Old Bottle)","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/dd589311-776b-440d-a7c2-56591e231827.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301143_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301143.png"
40301144,"헤네시 VSOP 500ml","Hennessy VSOP (Old Bottle) 500ml","브랜디","꼬냑",500,"40",94000,"Hennessy","프랑스",NULL,"Hennessy VSOP (Old Bottle) 500ml","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/a9f2d4a8-1640-49bb-9627-99fccf81abe7.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301144_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301144.png"
40301145,"헤네시 XO","Hennessy XO","브랜디","꼬냑",700,"40",318000,"Hennessy","프랑스",NULL,"Hennessy XO","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/8dbfc1b1-fceb-4705-b9b2-e8730c27d08a.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301145_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301145.png"
40301146,"헤네시 XO 500ml","Hennessy XO 500ml","브랜디","꼬냑",500,"40",247000,"Hennessy","프랑스",NULL,"Hennessy XO 500ml","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/40a70656-92c9-459d-ad55-ef1836814d70.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301146_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301146.png"
40301188,"리차드 헤네시","Richard Hennessy","브랜디","꼬냑",700,"40",8700000,"Hennessy","프랑스",NULL,"Richard Hennessy","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/ec1016e3-10e6-48d8-a05d-2b92fc2defc2.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301188_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301188.png"
40301189,"리차드 헤네시(구형)","Richard Hennessy (Old Bottle)","브랜디","꼬냑",700,"40",4400000,"Hennessy","프랑스",NULL,"Richard Hennessy (Old Bottle)","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/3eb9f01c-0d27-4819-a9eb-c513d59fb0ce.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301189_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301189.png"
40301147,"헨리 무니에 VS","Henri Mounier VS","브랜디","꼬냑",700,"40",66000,"Henri","프랑스",NULL,"Henri Mounier VS","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/5d3d2218-bf41-427d-b545-58c5363f4a37.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301147_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301147.png"
40301148,"헨리 무니에 VSOP","Henri Mounier VSOP","브랜디","꼬냑",700,"40",67900,"Henri","프랑스",NULL,"Henri Mounier VSOP","꼬냑","","",NULL,"/m/_next/image?url=https%3A%2F%2Fd1e2y5wc27crnp.cloudfront.net%2Fmedia%2Freviews%2Fb76aeffe-95c3-495a-bee4-d58bb2204c8b.jpg&w=96&q=85","https://cdn.whisket.co.kr/public/whiskies_dsh/40301148_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301148.png"
40301134,"에이치 바이 하인 VSOP","H By Hine VSOP","브랜디","꼬냑",700,"40",93900,"Hine","프랑스",NULL,"H By Hine VSOP","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/5f4eb626-95de-43a4-86f0-05331e2b7957.webp",NULL,NULL
40301149,"하인 앤티크 XO","Hine Antique XO","브랜디","꼬냑",700,"40",350000,"Hine","프랑스",NULL,"Hine Antique XO","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/a9657d28-d1ee-4a5e-a17b-05fc2cfae90d.webp",NULL,NULL
40301150,"하인 레어 더 오리지널","Hine Rare The Original","브랜디","꼬냑",700,"40",121800,"Hine","프랑스",NULL,"Hine Rare The Original","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/f7399971-de81-4df9-832a-3ee40fc3cdc2.webp",NULL,NULL
40301172,"마르텔 VSOP 레드 배럴스","Martell VSOP Red Barrels","브랜디","꼬냑",700,"40",82000,"Martell","프랑스",NULL,"Martell VSOP Red Barrels","꼬냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/fcea6d81-6782-4433-acb8-ad1bb072002c.webp",NULL,NULL
40301151,"자노 아르마냑 18년","Janneau Armagnac 18yo","브랜디","아르마냑",700,"43",210000,"Janneau Armagnac","프랑스",NULL,"Janneau Armagnac 18yo","아르마냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/035bb462-5075-4ae8-8da4-8c2b44db7836.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301151_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301151.png"
40301152,"자노 아르마냑 VSOP","Janneau Armagnac VSOP","브랜디","아르마냑",700,"40",99000,"Janneau Armagnac","프랑스",NULL,"Janneau Armagnac VSOP","아르마냑","","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/c9327e4f-ae52-4c92-8c5d-b3670996b2e2.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/40301152_ds2.png","https://cdn.whisket.co.kr/public/whiskies/40301152.png"
