id,name,name_eng,volume,alcohol,price,brand,nation,bottled,region,region_detail,distillery,importer,local_full_path,eng_category
11402878,암룻 인터미디에이트 셰리,Amrut Intemediate Sherry,700,57.1,315000,Amrut,인도,,뱅갈루루,,Amrut,,photos/11402878_1.webp,Single Malt
11402881,암룻 포트노바,Amrut Portonova,700,62.1,315000,Amrut,인도,,뱅갈루루,,Amrut,,photos/11402881_1.webp,Single Malt
11402883,암룻 트리팔바,Amrut Triparva,700,50.0,334000,Amrut,인도,,뱅갈루루,,Amrut,,photos/11402883_1.webp,Single Malt
11402884,폴존 클래식 셀렉트 캐스크,Ballechin SBCS 15yo,700,55.2,134000,,인도,,고아,,Edradour,,photos/11402884_1.webp,Single Malt
60200218,번트 엔즈 블렌디드 위스키,Burnt Ends Blended Whiskey,500,45.0,88000,,미국,,,,,,photos/60200218_1.webp,Other
60200225,딥 에디 오리지널 보드카,Deep Eddy Original Vodka,750,40.0,36000,,미국,,,,,,photos/60200225_1.webp,Other
60200226,딥 에디 피치,Deep Eddy Peach,750,35.0,37900,,미국,,,,,,photos/60200226_1.webp,Other
60200227,딥에디 스위트티 보드카,Deep Eddy Sweet Tea Vodka,750,35.0,33000,,미국,,,,,,photos/60200227_1.webp,Other
10102197,글렌드로낙 오드 투 더 앰버스,Glendronach Ode to the Embers,700,48.4,162900,Glendronach,스코틀랜드,,하이랜드,,Glendronach,,photos/10102197_1.webp,Single Malt
10102198,글렌드로낙 오드 투 더 밸리,Glendronach Ode to the Valley,700,46.2,151900,Glendronach,스코틀랜드,,하이랜드,,Glendronach,,photos/10102198_1.webp,Single Malt
10102199,글렌드로낙 피티드,Glendronach Peated,700,46.0,280000,Glendronach,스코틀랜드,,하이랜드,,Glendronach,,photos/10102199_1.webp,Single Malt
10102200,글렌드로낙 포트우드,Glendronach Port Wood,700,46.0,124000,Glendronach,스코틀랜드,,하이랜드,,Glendronach,,photos/10102200_1.webp,Single Malt
60200240,그레이 웨일 진,Gray Whale Gin,750,43.0,85000,,미국,,,,,,photos/60200240_1.webp,Other
60200282,크라켄 블랙 스파이스드,Kraken Black Spiced,700,40.0,53000,,미국,,,,,,photos/60200282_1.webp,Other
30200850,부커스 2022-02,Booker's 2022-02,750,62.4,405000,Booker's,미국,,켄터키,,Jim Beam,,photos/30200850_1.webp,Bourbon
60200285,맥카시 싱글몰트 6년,McCarthy's Single Malt 6yo,750,50.0,165000,,미국,,,,,,photos/60200285_1.webp,Other
60200286,멜로우 콘 위스키,Mellow Corn Whiskey,750,50.0,29800,,미국,,,,,,photos/60200286_1.webp,Other
60200296,피나클 오리지널 보드카,Pinnacle Original Vodka,750,40.0,27000,,미국,,,,,,photos/60200296_1.webp,Other
60200297,포터스 럼 151,Potter's Rum 151,1000,75.5,30000,,미국,,,,,,photos/60200297_1.webp,Other
60200299,론 코리나 151 1L,Ron Corina 151 1L,1000,75.5,27800,,미국,,,,,,photos/60200299_1.webp,Other
60200335,티토스 보드카,Tito's Vodka,750,40.0,37300,,미국,,,,,,photos/60200335_1.webp,Other
60200338,UV 블루 라즈베리 보드카,UV Blue Raspberry Vodka,750,30.0,25000,,미국,,,,,,photos/60200338_1.webp,Other
60200339,UV 케이크 보드카,UV Cake Vodka,750,30.0,15000,,미국,,,,,,photos/60200339_1.webp,Other
60200340,UV 체리 보드카,UV Cherry Vodka,750,30.0,23000,,미국,,,,,,photos/60200340_1.webp,Other
60200348,버지니아-하이랜드 포트 캐스크 피니시 위스키,Virginia-HIghland Whisky Port Cask Finished,750,46.0,120000,,미국,,,,,,photos/60200348_1.webp,Other
60200349,와티분 앤 선즈 11년,Wattie Boone & Sons 11yo,750,47.35,417000,,미국,,,,,,photos/60200349_1.webp,Other
61900358,블랙 톳 럼,Black Tot Rum,700,46.2,104000,,바베이도스,,,,,,photos/61900358_1.webp,Other
61900359,범부 럼,Bumbu Rum,700,40.0,104000,,바베이도스,,,,,,photos/61900359_1.webp,Other
61900372,베리타스 럼,Veritas Rum,700,47.0,79900,,바베이도스,,,,,,photos/61900372_1.webp,Other
64800382,캄보 보드카,Combo Vodka,700,40.0,14800,,베트남,,,,,,photos/64800382_1.webp,Other
64800383,넵머이,Nep Moi Vodka,500,30.0,19000,,베트남,,,,,,photos/64800383_1.webp,Other
62800384,클로버 진,Clover Gin,500,40.0,83300,,벨기에,,,,,,photos/62800384_1.webp,Other
62800385,클로버 진 No.4,Clover Gin No.4,500,44.0,87200,,벨기에,,,,,,photos/62800385_1.webp,Other
62800386,콜로니스트 다크 럼,Colonist Dark Rum,700,40.0,43000,,벨기에,,,,,,photos/62800386_1.webp,Other
62800387,코퍼헤드 오리지널 진,Copperhead Original Gin,500,40.0,109000,,벨기에,,,,,,photos/62800387_1.webp,Other
62800388,스트레인지 러브 진,Strange Love Gin,700,40.0,48000,,벨기에,,,,,,photos/62800388_1.webp,Other
65000390,카차샤 51,Cachaca 51,700,40.0,35000,,브라질,,,,,,photos/65000390_1.webp,Other
64500391,타카마카 코코 코코넛 럼,Takamaka CoCo Coconut Rum,700,25.0,31000,,세이셸,,,,,,photos/64500391_1.webp,Other
64500392,타카마카 파인애플 럼,Takamaka Pineapple Rum,700,25.0,33000,,세이셸,,,,,,photos/64500392_1.webp,Other
61000415,카미츠 스파클링 보드카,Camitz Sparkling Vodka,700,40.0,30000,,스웨덴,,,,,,photos/61000415_1.webp,Other
61000416,퓨리티 네이비 스트렝스 오가닉 진,Navy Strength 34 Organic Gin,700,57.1,95000,,스웨덴,,,,,,photos/61000416_1.webp,Other
61000424,스베드카 스트로베리 레몬에이드,Svedka Strawberry Lemonade,750,35.0,33000,,스웨덴,,,,,,photos/61000424_1.webp,Other
60100429,브루다 싱글몰트 리큐르,Bruadar Single Malt Liqueur,700,24.0,67900,,스코틀랜드,,,,,,photos/60100429_1.webp,Other
60100431,카룬 진,Caorunn Gin,700,41.8,53000,,스코틀랜드,,,,,,photos/60100431_1.webp,Other
60100432,드럼브이,Drambuie,700,40.0,52800,,스코틀랜드,,,,,,photos/60100432_1.webp,Other
60100433,드럼브이 1L,Drambuie 1L,1000,40.0,49900,,스코틀랜드,,,,,,photos/60100433_1.webp,Other
60100440,린드 앤 라임 진,Lind & Lime Gin,700,44.0,47000,,스코틀랜드,,,,,,photos/60100440_1.webp,Other
60100447,퓨리스트 아트 진,Purist Art Gin,700,42.0,85000,,스코틀랜드,,,,,,photos/60100447_1.webp,Other
60100448,퓨리스트 블랙 57 진,Purist Black 57 Gin,700,57.0,124900,,스코틀랜드,,,,,,photos/60100448_1.webp,Other
61800451,1715 보드카 멜론,1715 Vodka Melon,700,37.5,18000,,스페인,,,,,,photos/61800451_1.webp,Other
61800452,도스 마데라스 5+3,Dos Maderas 5+3,700,37.5,89900,,스페인,,,,,,photos/61800452_1.webp,Other
61800453,에미사리오,Emisario,700,38.0,22900,,스페인,,,,,,photos/61800453_1.webp,Other
10102201,글렌드로낙 트레디셔널리 피티드,Glendronach Traditionally Peated,700,48.0,123000,Glendronach,스코틀랜드,,하이랜드,,Glendronach,,photos/10102201_1.webp,Single Malt
10102767,싱글톤 글렌듈란 14년 SR 2023,The Singleton of Glendullan 14yo SR 2023,700,55.0,200000,Singleton,스코틀랜드,,스페이사이드,,Glendullan,,photos/10102767_1.webp,Single Malt
10102202,글렌파클라스 105 CS,Glenfarclas 105 CS,700,60.0,134000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102202_1.webp,Single Malt
10102203,글렌파클라스 105 CS 1L,Glenfarclas 105 CS 1L,1000,60.0,134000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102203_1.webp,Single Malt
10102204,글렌파클라스 10년,Glenfarclas 10yo,700,40.0,69000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102204_1.webp,Single Malt
10102205,글렌파클라스 12년,Glenfarclas 12yo,700,43.0,88900,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102205_1.webp,Single Malt
61800454,푸에고 발리리오,Fuego Valyrio,700,25.0,39900,,스페인,,,,,,photos/61800454_1.webp,Other
61800455,진 마레,Gin Mare,700,42.7,66000,,스페인,,,,,,photos/61800455_1.webp,Other
61800456,아이에스에스아이 진,Issi Dry Gin,1000,37.5,16000,,스페인,,,,,,photos/61800456_1.webp,Other
10102206,글렌파클라스 12년 1L,Glenfarclas 12yo 1L,1000,43.0,95000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102206_1.webp,Single Malt
10102207,글렌파클라스 12년 CS 배치 5,Glenfarclas 12yo CS Batch 5,700,59.6,256000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102207_1.webp,Single Malt
10102208,글렌파클라스 15년,Glenfarclas 15yo,700,46.0,149900,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102208_1.webp,Single Malt
61800457,아이에스에스아이 보드카,Issi Vodka,1000,37.5,16000,,스페인,,,,,,photos/61800457_1.webp,Other
61800460,로드닉스 압생트 보헤미안 블루,Rodnik's Absinthe Boheme Blue,700,70.0,60000,,스페인,,,,,,photos/61800460_1.webp,Other
64900461,레이카 보드카,Reyka Vodka,700,40.0,46000,,아이슬란드,,,,,,photos/64900461_1.webp,Other
60500465,건파우더 진 캘리포니안 오렌지,Gunpowder Gin Californian Orange,700,43.0,68000,,아일랜드,,,,,,photos/60500465_1.webp,Other
60500466,건파우더 진 오리지널,Gunpowder Gin Original,700,43.0,68000,,아일랜드,,,,,,photos/60500466_1.webp,Other
10102209,글렌파클라스 17년,Glenfarclas 17yo,700,43.0,260000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102209_1.webp,Single Malt
10102210,글렌파클라스 2012 더 트리니티 빈티지 시리즈 셰리 캐스크,Glenfarclas 2012 The Trinity Vintage Series Sherry Casks,700,46.0,202500,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102210_1.webp,Single Malt
10102211,글렌파클라스 21년,Glenfarclas 21yo,700,43.0,499000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102211_1.webp,Single Malt
60500467,미키핀 서펀츠 바이트,Mickey Finn Serpents Bite,700,30.0,30000,,아일랜드,,,,,,photos/60500467_1.webp,Other
60500471,생키스휩,Shanky's Whip,700,33.0,47000,,아일랜드,,,,,,photos/60500471_1.webp,Other
60700476,"58진, 잉글리쉬 베리","58gin, English Berry",700,43.0,96000,,영국,,,,,,photos/60700476_1.webp,Other
10102212,글렌파클라스 25년,Glenfarclas 25yo,700,43.0,429000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102212_1.webp,Single Malt
60700477,"58진, 런던 드라이","58gin, London Dry",700,43.0,74000,,영국,,,,,,photos/60700477_1.webp,Other
60700481,비피터,Beefeater,700,40.0,28000,,영국,,,,,,photos/60700481_1.webp,Other
60700482,비피터 24,Beefeater 24,700,40.0,38000,,영국,,,,,,photos/60700482_1.webp,Other
60700490,체이스 마멀레이드 보드카,Chase Marmalade Vodka,700,40.0,125000,,영국,,,,,,photos/60700490_1.webp,Other
60700491,체이스 스모크드 보드카,Chase Smoked Vodka,700,40.0,125000,,영국,,,,,,photos/60700491_1.webp,Other
60700504,깁슨스 런던 드라이 진,Gibson's London Dry Gin,700,37.5,20000,,영국,,,,,,photos/60700504_1.webp,Other
60700505,길비스 진,Gilbey's Gin,700,37.5,16800,,영국,,,,,,photos/60700505_1.webp,Other
60700506,길비스 보드카,Gilbey's Vodka,700,37.5,12800,,영국,,,,,,photos/60700506_1.webp,Other
60700512,그린올스 와일드베리,Greenall's Wild Berry,700,37.5,30000,,영국,,,,,,photos/60700512_1.webp,Other
60700519,No.3 런던 드라이 진,No.3 London Dry Gin,700,46.0,60000,,영국,,,,,,photos/60700519_1.webp,Other
60700520,핌스 No.1,Pimm's No.1,700,25.0,40000,,영국,,,,,,photos/60700520_1.webp,Other
60700521,십스미스 런던 드라이 진,Sipsmith London Dry Gin,700,41.6,53000,,영국,,,,,,photos/60700521_1.webp,Other
60700522,텐커레이 진,Tanqueray GIn,700,47.3,34500,,영국,,,,,,photos/60700522_1.webp,Other
60700523,텐커레이 No.10,Tanqueray No.10,700,47.3,47000,,영국,,,,,,photos/60700523_1.webp,Other
60700524,더 킹스 진저,The King's Ginger,500,29.9,40000,,영국,,,,,,photos/60700524_1.webp,Other
60700525,트러플 진,Truffle Gin,700,42.0,250000,,영국,,,,,,photos/60700525_1.webp,Other
60700526,휘틀리 닐 드라이 진,Whitley Neill Dry Gin,700,43.0,41000,,영국,,,,,,photos/60700526_1.webp,Other
60700527,휘틀리 닐 라즈베리 진,Whitley Neill Raspberry Gin,700,43.0,40900,,영국,,,,,,photos/60700527_1.webp,Other
60700528,휘틀리 닐 루바브 앤 진저 진,Whitley Neill Rhubarb & Ginger Gin,700,43.0,42500,,영국,,,,,,photos/60700528_1.webp,Other
64400529,페르넷 헌터,Fernet Hunter,700,29.0,98000,,오스트리아,,,,,,photos/64400529_1.webp,Other
64400530,스트로 80,Stroh 80,700,80.0,45000,,오스트리아,,,,,,photos/64400530_1.webp,Other
64100531,러시안 샷 레몬,Russian Shot Lemon,750,40.0,34000,,우크라이나,,,,,,photos/64100531_1.webp,Other
10102213,글렌파클라스 25년 코리아 에디션,Glenfarclas 25yo Korea Edition,700,55.6,899000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102213_1.webp,Single Malt
10102214,글렌파클라스 26년,Glenfarclas 26yo,700,47.3,659000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102214_1.webp,Single Malt
10102215,글렌파클라스 30년,Glenfarclas 30yo,700,43.0,1350000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102215_1.webp,Single Malt
10102216,글렌파클라스 30년(구형),Glenfarclas 30yo (Old Bottle),700,43.0,1710000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102216_1.webp,Single Malt
10102217,글렌파클라스 8년,Glenfarclas 8yo,700,40.0,79900,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102217_1.webp,Single Malt
64100532,러시안 샷 오렌지,Russian Shot Orange,750,40.0,34000,,우크라이나,,,,,,photos/64100532_1.webp,Other
10102218,글렌파클라스 헤리티지,Glenfarclas Heritage,700,40.0,75000,Glenfarclas,스코틀랜드,,스페이사이드,,Glenfarclas,,photos/10102218_1.webp,Single Malt
10102219,글렌피딕 12년,Glenfiddich 12yo,700,40.0,78400,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102219_1.webp,Single Malt
61100534,"아카데미아, 리몬첼로","Accademia, Limoncello",700,30.0,50000,,이탈리아,,,,,,photos/61100534_1.webp,Other
10102220,글렌피딕 12년(구형),Glenfiddich 12yo (Old Bottle),700,40.0,109000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102220_1.webp,Single Malt
61100538,보르게티 삼부카,Borghetti Sambuca,700,38.0,43000,,이탈리아,,,,,,photos/61100538_1.webp,Other
61100539,보르게티 카페,Borghetti caffe,700,25.0,43000,,이탈리아,,,,,,photos/61100539_1.webp,Other
61100540,보테가 알렉산더 오가닉 보드카,Bottega Alexander Vodka,700,38.0,47900,,이탈리아,,,,,,photos/61100540_1.webp,Other
61100548,리몬체,Limonce,700,25.0,29900,,이탈리아,,,,,,photos/61100548_1.webp,Other
61100549,리몬체 500ml,Limonce 500ml,500,25.0,28000,,이탈리아,,,,,,photos/61100549_1.webp,Other
10102221,글렌피딕 12년 1L,Glenfiddich 12yo 1L,1000,40.0,100000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102221_2.png,Single Malt
10102222,글렌피딕 12년(구형) 1L,Glenfiddich 12yo 1L (Old Bottle),1000,40.0,105000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102222_1.webp,Single Malt
61100550,룩사르도 리몬첼로,Luxardo Limoncello,750,27.0,30900,,이탈리아,,,,,,photos/61100550_1.webp,Other
61100551,룩사르도 마라스키노 체리,Luxardo Maraschino Cherries,750,32.0,41000,,이탈리아,,,,,,photos/61100551_1.webp,Other
10102223,글렌피딕 12년 500ml,Glenfiddich 12yo 500ml,500,40.0,74800,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102223_2.png,Single Malt
10102224,글렌피딕 12년(구형) 500ml,Glenfiddich 12yo 500ml (Old Bottle),500,40.0,78900,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102224_1.webp,Single Malt
61100555,노니노 프루넬라 만돌라타,Nonino Prunella Mandorlata,700,33.0,100000,,이탈리아,,,,,,photos/61100555_1.webp,Other
10102225,글렌피딕 12년 셰리 캐스크 피니시,Glenfiddich 12yo Sherry Cask Finish,700,43.0,95000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102225_1.webp,Single Malt
61100556,팔리니 리몬첼로,Pallini Limoncello,700,26.0,34900,,이탈리아,,,,,,photos/61100556_1.webp,Other
10102226,글렌피딕 12년 트리플 오크,Glenfiddich 12yo Triple Oak,700,40.0,82000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102226_1.webp,Single Malt
61100557,팔리니 리몬첼로 500ml,Pallini Limoncello 500ml,500,26.0,32800,,이탈리아,,,,,,photos/61100557_1.webp,Other
61100558,폴리니 리몬첼로 안포라,Polini Limoncello Anfora,750,30.0,34900,,이탈리아,,,,,,photos/61100558_1.webp,Other
61100559,스탬베코 마라스키노 체리 아마로,Stambecco Maraschino Cherry Amaro,700,35.0,43700,,이탈리아,,,,,,photos/61100559_1.webp,Other
61100561,바카리 삼부카,Vaccari Sambuca,700,38.0,43000,,이탈리아,,,,,,photos/61100561_1.webp,Other
61100562,빌라 까르데 리몬첼로,Villa Cardea Limoncello,700,25.0,20900,,이탈리아,,,,,,photos/61100562_1.webp,Other
61100563,빌라 까르데 리몬첼로 더 소렌토,Villa Cardea Limoncello Di Sorrento,500,30.0,27800,,이탈리아,,,,,,photos/61100563_1.webp,Other
61100564,자마카,Zamaca,750,34.5,25000,,이탈리아,,,,,,photos/61100564_1.webp,Other
61100565,보테가 리몬치노,bottega limoncino,700,30.0,39900,,이탈리아,,,,,,photos/61100565_1.webp,Other
61400566,올드 몽크 럼,Old Monk,750,42.8,32000,,인도,,,,,,photos/61400566_1.webp,Other
60400567,도버 와슈 마룬,Dover Washu Maroon,700,25.0,53000,,일본,,,,,,photos/60400567_1.webp,Other
60400568,하쿠 보드카,Haku Vodka,700,40.0,60000,,일본,,,,,,photos/60400568_1.webp,Other
60400571,키노티 교토 드라이 진,Ki No Tea Kyoto Dry Gin,700,45.1,76000,,일본,,,,,,photos/60400571_1.webp,Other
60400572,키스미 카시스,Kiss Me Kassis,720,25.0,38000,,일본,,,,,,photos/60400572_1.webp,Other
60400573,코마사 진,Komasa Gin,500,45.0,128000,,일본,,,,,,photos/60400573_1.webp,Other
62600577,애플톤 스페셜,Appleton Special,750,40.0,25900,,자메이카,,,,,,photos/62600577_1.webp,Other
62600579,커트 오버 프루프 럼 69%,Cut Overproof Rum 69%,700,69.0,80000,,자메이카,,,,,,photos/62600579_1.webp,Other
61600587,엠프레스 1908,Empress 1908,700,42.5,120000,,캐나다,,,,,,photos/61600587_1.webp,Other
63600593,콜로마 그랑 리저브,Coloma Gran Reserva,750,25.0,19900,,콜롬비아,,,,,,photos/63600593_1.webp,Other
62300596,에미넨테 리제르바,Eminente Reserva,700,41.3,85600,,쿠바,,,,,,photos/62300596_1.webp,Other
63500605,프라야 엘리먼츠,Phraya Elements,700,40.0,48700,,태국,,,,,,photos/63500605_1.webp,Other
63500606,프라야 골드,Phraya Gold,700,40.0,143000,,태국,,,,,,photos/63500606_1.webp,Other
64600608,푸써스 브리티시 네이비,Pusser's British Navy,700,54.5,98000,,트리니다드 토바고,,,,,,photos/64600608_1.webp,Other
63000609,데몬스 쉐어 3년,Demon's Share 3yo,700,40.0,52000,,파나마,,,,,,photos/63000609_1.webp,Other
63000610,데몬스 쉐어 6년,Demon's Share 6yo,700,40.0,101000,,파나마,,,,,,photos/63000610_1.webp,Other
63000611,나티보 오버프루프 108 럼,Nativo Overproof 108 Rum,750,54.0,132000,,파나마,,,,,,photos/63000611_1.webp,Other
10102227,글렌피딕 14년 버번 배럴 리저브,Glenfiddich 14yo Bourbon Barrel Reserve,700,43.0,107000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102227_1.webp,Single Malt
10102228,글렌피딕 15년,Glenfiddich 15yo,700,40.0,108000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102228_1.webp,Single Malt
63000612,나티보 럼 15년,Nativo Rum 15yo,750,40.0,154000,,파나마,,,,,,photos/63000612_1.webp,Other
63000613,나티보 럼 20년,Nativo Rum 20yo,750,40.0,207000,,파나마,,,,,,photos/63000613_1.webp,Other
62200614,벨베디어 시트러스,Belvedere Citrus,750,40.0,46000,,폴란드,,,,,,photos/62200614_1.webp,Other
62200615,벨베디어 보드카,Belvedere Vodka,700,40.0,47000,,폴란드,,,,,,photos/62200615_1.webp,Other
62200616,폴루가 싱글몰트 라이 보드카,Polugar Single Malt Rye Vodka,700,38.5,269000,,폴란드,,,,,,photos/62200616_1.webp,Other
62200617,프라브다 보드카,Pravda Vodka,700,40.0,43000,,폴란드,,,,,,photos/62200617_1.webp,Other
62200622,스노우 레오파드 레어 보드카,Snow Leopard Rare Vodka,700,40.0,36000,,폴란드,,,,,,photos/62200622_1.webp,Other
62200623,스노우 레오파드 보드카,Snow Leopard Vodka,700,40.0,34900,,폴란드,,,,,,photos/62200623_1.webp,Other
60300640,압생트 55,Absente 55 Degree,700,55.0,75000,,프랑스,,,,,,photos/60300640_1.webp,Other
60300641,베네딕틴 돔,Benedictine D.O.M,750,40.0,68000,,프랑스,,,,,,photos/60300641_1.webp,Other
10102229,글렌피딕 15년(구형),Glenfiddich 15yo (Old Bottle),700,40.0,145000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102229_1.webp,Single Malt
10102230,글렌피딕 15년 1L,Glenfiddich 15yo 1L,1000,40.0,173000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102230_1.webp,Single Malt
60300642,베네딕틴 돔 1L,Benedictine D.O.M 1L,1000,40.0,89000,,프랑스,,,,,,photos/60300642_1.webp,Other
60300643,샤르트뢰즈 그린,Chartreuse Green,700,55.0,83000,,프랑스,,,,,,photos/60300643_1.webp,Other
60300644,샤르트뢰즈 옐로우,Chartreuse Yellow,700,40.0,174000,,프랑스,,,,,,photos/60300644_1.webp,Other
60300645,시락 레드베리,Ciroc Red Berry,700,37.5,69000,,프랑스,,,,,,photos/60300645_1.webp,Other
10102231,글렌피딕 15년 500ml,Glenfiddich 15yo 500ml,500,40.0,120000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102231_1.webp,Single Malt
60300646,시락 보드카,Ciroc Vodka,750,40.0,72000,,프랑스,,,,,,photos/60300646_1.webp,Other
60300647,시타델 오리지널,Citadelle Original,700,44.0,52000,,프랑스,,,,,,photos/60300647_1.webp,Other
60300648,코앵트로,Cointreau,700,40.0,34000,,프랑스,,,,,,photos/60300648_1.webp,Other
60300649,디스틸러리 드 파리 벨 에어 진,Distillerie De Paris Bel Air Gin,500,43.0,85000,,프랑스,,,,,,photos/60300649_1.webp,Other
60300652,포에버 보드카,Forever Vodka,700,40.0,17000,,프랑스,,,,,,photos/60300652_1.webp,Other
10102232,글렌피딕 15년(구형) 500ml,Glenfiddich 15yo 500ml (Old Bottle),500,40.0,104000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102232_1.webp,Single Malt
60300653,지바인 플로레종,G'vine Floraison,700,40.0,118000,,프랑스,,,,,,photos/60300653_1.webp,Other
60300654,지바인 누아종,G'vine Nouaison,700,43.9,130000,,프랑스,,,,,,photos/60300654_1.webp,Other
60300667,그랑 마르니에,Grand Marnier,700,40.0,48000,,프랑스,,,,,,photos/60300667_1.webp,Other
60300668,그랑 마르니에 1L,Grand Marnier 1L,1000,40.0,53000,,프랑스,,,,,,photos/60300668_1.webp,Other
60300677,호세 고메즈 골드 데킬라,Jose Gomez Gold Tequila,700,40.0,21900,,프랑스,,,,,,photos/60300677_1.webp,Other
60300678,킹스턴 드라이 진,Kingston Dry Gin,700,37.5,16500,,프랑스,,,,,,photos/60300678_1.webp,Other
60300679,키프린스키 보드카,Kiprinski Vodka,700,37.5,15000,,프랑스,,,,,,photos/60300679_1.webp,Other
60300695,네그리타 다크 럼 1L,Negrita Dark Rum 1L,1000,37.5,40000,,프랑스,,,,,,photos/60300695_1.webp,Other
60300696,노르민디아 진,Normindia Gin,700,41.4,90000,,프랑스,,,,,,photos/60300696_1.webp,Other
60300700,폴 루비에르 디종 카카오,Paul Rouviere Dijon Cacao,700,21.0,44000,,프랑스,,,,,,photos/60300700_1.webp,Other
60300701,폴 루비에르 디종 바닐라 1L,Paul Rouviere Dijon Vanille 1L,1000,35.0,95000,,프랑스,,,,,,photos/60300701_1.webp,Other
60300703,리카 파스티스,Ricard Pastis,700,45.0,37000,,프랑스,,,,,,photos/60300703_1.webp,Other
60300704,로드닉스 압생트 클래식,Rodnik's Absinthe Classic,700,70.0,44000,,프랑스,,,,,,photos/60300704_1.webp,Other
60300705,산타나 데킬라 골드,Santana Tequila Gold,700,40.0,24000,,프랑스,,,,,,photos/60300705_1.webp,Other
60300706,소스 보드카,Source Vodka,700,40.0,23000,,프랑스,,,,,,photos/60300706_1.webp,Other
60300711,디종 끼르쉬,kirsch,700,43.0,88000,,프랑스,,,,,,photos/60300711_1.webp,Other
65600712,피지 럼 2014,Fiji Rum 2014,700,48.0,153000,,피지,,,,,,photos/65600712_1.webp,Other
62100720,르봉티카 진,Le Bon Tikka Gin,500,50.5,144000,,핀란드,,,,,,photos/62100720_1.webp,Other
62100721,떼누 진,Tenu Gin,500,47.0,125000,,핀란드,,,,,,photos/62100721_1.webp,Other
63100726,탄두아이 다크 럼,Tanduay Dark Rum,750,40.0,28900,,필리핀,,,,,,photos/63100726_1.webp,Other
65200727,파우 마우이 하와이안 보드카,Pau Maui Hawaiian Vodka,750,40.0,42000,,하와이,,,,,,photos/65200727_1.webp,Other
61300739,미스터 블랙 커피 리큐르,Mr. Black Coffee Liqueur,700,23.0,68900,,호주,,,,,,photos/61300739_1.webp,Other
60000741,카르파노 페르넷 블랑카,Carpano Fernet Branca,700,35.0,47000,,,,,,,,photos/60000741_1.webp,Other
50200751,미드윈터 나잇 드램,A Midwinter Night's Dram,750,49.3,288000,,미국,,,,,,photos/50200751_1.webp,Rye
10102233,글렌피딕 15년 디스틸러리 에디션 1L,Glenfiddich 15yo Distillery Edition 1L,1000,51.0,170000,Glenfiddich,스코틀랜드,,스페이사이드,,Glenfiddich,,photos/10102233_1.webp,Single Malt
50200767,로스 스트레이트 라이 위스키,Law Straight Rye Whiskey,750,47.5,109900,,미국,,,,,,photos/50200767_1.webp,Rye
50200771,마이너 케이스 라이,Minor Case Rye,750,45.0,94000,,미국,,,,,,photos/50200771_1.webp,Rye
50200794,더 와이즈맨 라이,The Wiseman Rye,750,50.4,94000,,미국,,,,,,photos/50200794_1.webp,Rye
30200843,블루 런 리플렉션 1,Blue Run Reflection 1,750,47.5,345000,,미국,,,,,,photos/30200843_1.webp,Bourbon
